lId	iReport	iSensitivity	iCalibration	iBifurcation	sName	sUnit	sMinValue	sMaxValue	sDefault0	sSet1	sSet2	sSet3	sSet1Changed	sSet2Changed	sSet3Changed	sDescription	sRemarks	-1	Open water	shortName	_InclTran_	_InclPrim_	_InclPhytS_	_InclBed_	_InclWeb_	_InclMarsh_	Duflow																																									
"=IF(COUNTBLANK(A267)<1,ROW()-2,-1)"	0	0	0	0	_fFloatVeg_	_gDW_*_gDW_^-1	0	0	0	0	0	0	=J266=K266	=J266=L266	=J266=M266	Parameter	Vegetation	-1	Floating_fraction_of_shoot	fEmergV	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A268)<1,ROW()-2,-1)"	0	0	0	0	_fEmergVeg_	_gDW_*_gDW_^-1	0	0	0	0	0	0	=J267=K267	=J267=L267	=J267=M267	Parameter	Vegetation	-1	Emergent_fraction_of_shoot	cVHeight	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A269)<1,ROW()-2,-1)"	0	0	0	0	_cVegHeight_	_m_	0	0	3	3	3	3	=J268=K268	=J268=L268	=J268=M268	Parameter	Vegetation	-1	Height_of_vegetation_in_summer	cVHeW	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A270)<1,ROW()-2,-1)"	0	0	0	0	_cVegHeightWin_	_m_	0	0	2	2	2	2	=J269=K269	=J269=L269	=J269=M269	Parameter	Vegetation	-1	Height_of_vegetation_in_Winter	cVMHe	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A271)<1,ROW()-2,-1)"	0	0	0	0	_cVegMaxHeight_	_m_	0	0	3	3	3	3	=J270=K270	=J270=L270	=J270=M270	Parameter	Vegetation	-1	Maximum_height_of_vegetation	cVegHP1	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A272)<1,ROW()-2,-1)"	0	0	0	0	_cVegHPar1_	0	0	0	0.0191	0.0191	0.0191	0.0191	=J271=K271	=J271=L271	=J271=M271	Conversion	Conversion	-1	Vegetation_height_power_multiplier_for_Haga_Function	cVegHP2	0	0	0	0	0	0	PARM																																									
"=IF(COUNTBLANK(A273)<1,ROW()-2,-1)"	0	0	0	0	_cVegHPar2_	0	0	0	0.7969	0.7969	0.7969	0.7969	=J272=K272	=J272=L272	=J272=M272	Conversion	Conversion	-1	Vegetation_height_power_operator_for_Haga_Function	cVegL	0	0	0	0	0	0	PARM																																									
"=IF(COUNTBLANK(A274)<1,ROW()-2,-1)"	0	0	0	0	_cVegL_	0	0	0	1	1	1	1	=J273=K273	=J273=L273	=J273=M273	Conversion	Conversion	-1	Vegetation_light_correction	cDStemV	0	0	0	0	0	0	PARM																																									
"=IF(COUNTBLANK(A275)<1,ROW()-2,-1)"	0	0	0	0	_cDStemVeg_	_gDW_*_m_^-1	0	0	1.97	1.97	1.97	1.97	=J274=K274	=J274=L274	=J274=M274	Parameter	Vegetation	-1	Weight_of_stem_per_m_of_length_grown	cDensV	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A276)<1,ROW()-2,-1)"	0	0	0	0	_cDensVeg_	_m_^-2	0	0	10	10	10	10	=J275=K275	=J275=L275	=J275=M275	Parameter	Vegetation	-1	Density_of_vegetation_stems_per_m2	fDepth1V	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A277)<1,ROW()-2,-1)"	0	0	0	0	_fDepth1Veg_	0	0	0	0	0	0	0	=J276=K276	=J276=L276	=J276=M276	Parameter	Vegetation	-1	Max_upper_depth_of_submerged_veget_layer_as_fraction_of_water_depth	fDepth2V	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A278)<1,ROW()-2,-1)"	0	0	0	0	_fDepth2Veg_	0	0	0	1	1	1	1	=J277=K277	=J277=L277	=J277=M277	Parameter	Vegetation	-1	Max_lower_depth_of_submerged_veget_layer_as_fraction_of_water_depth	cDLayerV	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A279)<1,ROW()-2,-1)"	0	0	0	0	_cDLayerVeg_	_gDW_*_m_^-2	0	0	0	0	0	0	=J278=K278	=J278=L278	=J278=M278	Parameter	Vegetation	-1	Biomass_of_a_single_layer_floating_leaves	cCovSpV	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A280)<1,ROW()-2,-1)"	0	0	0	0	_cCovSpVeg_	_gDW_^-1*_m_^2	0	0	0.5	0.5	0.5	0.5	=J279=K279	=J279=L279	=J279=M279	Parameter	Vegetation	-1	Specific_cover	kMigrV	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A281)<1,ROW()-2,-1)"	0	0	0	0	_kMigrVeg_	_d_^-1	0	0	0.001	0.001	0.001	0.001	=J280=K280	=J280=L280	=J280=M280	Parameter	Vegetation	-1	Vegetation_migration_rate	cDVIn	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A282)<1,ROW()-2,-1)"	0	0	0	0	_cDVegIn_	_gDW_*_m_^-2	0	0	1	1	1	1	=J281=K281	=J281=L281	=J281=M281	Parameter	Vegetation	-1	External_vegetation_density	cTMInitV	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A283)<1,ROW()-2,-1)"	0	0	0	0	_cTmInitVeg_	_oC_	0	0	9	9	9	9	=J282=K282	=J282=L282	=J282=M282	Parameter	Vegetation	-1	Temperature_for_initial_growth	cPhInitV	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A284)<1,ROW()-2,-1)"	0	0	0	0	_cPhotInitVeg_	_h_	0	0	12	12	12	12	=J283=K283	=J283=L283	=J283=M283	Parameter	Vegetation	-1	Hours_in_day_for_initial_growth__photoperiod_	cDCarrV	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A285)<1,ROW()-2,-1)"	0	0	0	0	_cDCarrVeg_	_gDW_*_m_^-2	0	0	400	400	400	400	=J284=K284	=J284=L284	=J284=M284	Parameter	Vegetation	-1	Max_vegetation_standing_crop	cMuMxV	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A286)<1,ROW()-2,-1)"	0	0	0	0	_cMuMaxVeg_	_gDW_*_gDW_^-1*_d_^-1	0	0	0.2	0.2	0.2	0.2	=J285=K285	=J285=L285	=J285=M285	Parameter	Vegetation	-1	Maximum_growth_rate_of_vegetation_at_20oC	cQ10PodV	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A287)<1,ROW()-2,-1)"	0	0	0	0	_cQ10ProdVeg_	0	0	0	1.2	1.2	1.2	1.2	=J286=K286	=J286=L286	=J286=M286	Parameter	Vegetation	-1	Temperature_quotient_of_production	hLRefV	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A288)<1,ROW()-2,-1)"	0	0	0	0	_hLRefVeg_	_J_*_s_^-1*_m_^-2	0	0	13	13	13	13	=J287=K287	=J287=L287	=J287=M287	Parameter	Vegetation	-1	Half-sat_light_at_20_oC	cExtSpV	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A289)<1,ROW()-2,-1)"	0	0	0	0	_cExtSpVeg_	_m_^2*_gDW_^-1	0	0	0.01	0.01	0.01	0.01	=J288=K288	=J288=L288	=J288=M288	Parameter	Vegetation	-1	Specific_extinction_of_vegetation	kDRespV	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A290)<1,ROW()-2,-1)"	0	0	0	0	_kDRespVeg_	_d_^-1	0	0	0.016	0.016	0.016	0.016	=J289=K289	=J289=L289	=J289=M289	Parameter	Vegetation	-1	Dark_respiration_rate_of_vegetation	cQ10RspV	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A291)<1,ROW()-2,-1)"	0	0	0	0	_cQ10RespVeg_	0	0	0	2	2	2	2	=J290=K290	=J290=L290	=J290=M290	Parameter	Vegetation	-1	Temperature_quotient_of_respiration	kMVSum	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A292)<1,ROW()-2,-1)"	0	0	0	0	_kMortVegSum_	_d_^-1	0	0	0.005	0.005	0.005	0.005	=J291=K291	=J291=L291	=J291=M291	Parameter	Vegetation	-1	Vegetation_mortality_rate_in_Spring_and_Summer_(low)	fWinV	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A293)<1,ROW()-2,-1)"	0	0	0	0	_fWinVeg_	0	0	0	0.3	0.3	0.3	0.3	=J292=K292	=J292=L292	=J292=M292	Parameter	Vegetation	-1	Fraction_surviving_in_winter	cDayWinV	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A294)<1,ROW()-2,-1)"	0	0	0	0	_cDayWinVeg_	_d_	0	0	259	259	259	259	=J293=K293	=J293=L293	=J293=M293	Parameter	Vegetation	-1	End_of_growing_season_=_16_Sep	fDeWMV	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A295)<1,ROW()-2,-1)"	0	0	0	0	_fDetWMortVeg_	0	0	0	0.1	0.1	0.1	0.1	=J294=K294	=J294=L294	=J294=M294	Parameter	Vegetation	-1	Fraction_of_shoot_mortality_becoming_water_detritus	cPrfVird	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A296)<1,ROW()-2,-1)"	0	0	0	0	_cPrefVegBird_	0	0	0	1	1	1	1	=J295=K295	=J295=L295	=J295=M295	Parameter	Vegetation	-1	Edibility_for_birds	cVPUMxV	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A297)<1,ROW()-2,-1)"	0	0	0	0	_cVPUptMaxVeg_	_gP_*_gDW_^-1*_d_^-1	0	0	0.01	0.01	0.01	0.01	=J296=K296	=J296=L296	=J296=M296	Parameter	Vegetation	-1	Maximum_P_uptake_capacity_of_vegetation	cAfPUV	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A298)<1,ROW()-2,-1)"	0	0	0	0	_cAffPUptVeg_	_m_^3*_gDW_^-1*_d_^-1	0	0	0.2	0.2	0.2	0.2	=J297=K297	=J297=L297	=J297=M297	Parameter	Vegetation	-1	Initial_P_uptake_affinity_vegetation	cPDVMn	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A299)<1,ROW()-2,-1)"	0	0	0	0	_cPDVegMin_	_gP_*_gDW_^-1	0	0	0.0008	0.0008	0.0008	0.0008	=J298=K298	=J298=L298	=J298=M298	Parameter	Vegetation	-1	Minimum_P/day_ratio_vegetation	cPDVMx	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A300)<1,ROW()-2,-1)"	0	0	0	0	_cPDVegMax_	_gP_*_gDW_^-1	0	0	0.0035	0.0035	0.0035	0.0035	=J299=K299	=J299=L299	=J299=M299	Parameter	Vegetation	-1	Maximum_P/day_ratio_vegetation	cVNUMxV	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A301)<1,ROW()-2,-1)"	0	0	0	0	_cVNUptMaxVeg_	_gN_*_gDW_^-1*_d_^-1	0	0	0.1	0.1	0.1	0.1	=J300=K300	=J300=L300	=J300=M300	Parameter	Vegetation	-1	Maximum_N_uptake_capacity_of_vegetation	cAfNUV	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A302)<1,ROW()-2,-1)"	0	0	0	0	_cAffNUptVeg_	_m_^3*_gDW_^-1*_d_^-1	0	0	0.2	0.2	0.2	0.2	=J301=K301	=J301=L301	=J301=M301	Parameter	Vegetation	-1	Initial_N_uptake_affinity_vegetation	cNDVMn	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A303)<1,ROW()-2,-1)"	0	0	0	0	_cNDVegMin_	_gN_*_gDW_^-1	0	0	0.01	0.01	0.01	0.01	=J302=K302	=J302=L302	=J302=M302	Parameter	Vegetation	-1	Minimum_N/day_ratio_vegetation	cNDVMx	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A304)<1,ROW()-2,-1)"	0	0	0	0	_cNDVegMax_	_gN_*_gDW_^-1	0	0	0.035	0.035	0.035	0.035	=J303=K303	=J303=L303	=J303=M303	Parameter	Vegetation	-1	Maximum_N/day_ratio_vegetation	cPACofMn	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A305)<1,ROW()-2,-1)"	0	0	0	0	_cPACoefMin_	0	0	0	1.5	1.5	1.5	1.5	=J304=K304	=J304=L304	=J304=M304	Parameter	Algae	-1	Minimum_Poole-Atkins_coefficient	cPACofMx	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A306)<1,ROW()-2,-1)"	0	0	0	0	_cPACoefMax_	0	0	0	2.5	2.5	2.5	2.5	=J305=K305	=J305=L305	=J305=M305	Parameter	Algae	-1	Maximum_Poole-Atkins_coefficient	hPACoef	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A307)<1,ROW()-2,-1)"	0	0	0	0	_hPACoef_	_gDW_*_m_^-3	0	0	3	3	3	3	=J306=K306	=J306=L306	=J306=M306	Parameter	Algae	-1	Decrease_constant_for_PA_coeff_with_DOMW	cSechlus	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A308)<1,ROW()-2,-1)"	0	0	0	0	_cSecchiPlus_	_m_	0	0	0	0	0	0	=J307=K307	=J307=L307	=J307=M307	Parameter	Algae	-1	Maximum_Secchi_depth_above_water_depth	cEuph	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A309)<1,ROW()-2,-1)"	0	0	0	0	_cEuph_	0	0	0	1.7	1.7	1.7	1.7	=J308=K308	=J308=L308	=J308=M308	Parameter	Algae	-1	Conversion_constant_Secchi_depth_->_euphotic_depth	cCovSpP	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A310)<1,ROW()-2,-1)"	0	0	0	0	_cCovSpPhyt_	_gDW_^-1*_m_^2	0	0	2	2	2	2	=J309=K309	=J309=L309	=J309=M309	Parameter	Algae	-1	Specific_coverage_Tentative	cTmptoss	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A311)<1,ROW()-2,-1)"	0	0	0	0	_cTmOptLoss_	_oC_	0	0	25	25	25	25	=J310=K310	=J310=L310	=J310=M310	Parameter	Algae	-1	Optimum_temp_for_grazing	cSiTmoss	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A312)<1,ROW()-2,-1)"	0	0	0	0	_cSigTmLoss_	_oC_	0	0	13	13	13	13	=J311=K311	=J311=L311	=J311=M311	Parameter	Algae	-1	Temperature_constant_of_grazing(sigma_in_Gaussian_curve)	fDissMP	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A313)<1,ROW()-2,-1)"	0	0	0	0	_fDissMortPhyt_	0	0	0	0.2	0.2	0.2	0.2	=J312=K312	=J312=L312	=J312=M312	Parameter	Algae	-1	Soluble_nutrient_fraction_of_died_Algae	fDissoss	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A314)<1,ROW()-2,-1)"	0	0	0	0	_fDissLoss_	0	0	0	0.25	0.25	0.25	0.25	=J313=K313	=J313=L313	=J313=M313	Parameter	Algae	-1	Dissolved_nutrient_fraction_of_grazing_loss	cMuMxDi	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A315)<1,ROW()-2,-1)"	0	0	0	0	_cMuMaxDiat_	_d_^-1	0	0	2	2	2	2	=J314=K314	=J314=L314	=J314=M314	Parameter	Diatoms	-1	Maximum_growth_rate_Diatoms	cTmOptDi	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A316)<1,ROW()-2,-1)"	0	0	0	0	_cTmOptDiat_	_oC_	0	0	18	18	18	18	=J315=K315	=J315=L315	=J315=M315	Parameter	Diatoms	-1	Optimum_temp_diatoms	cSigTmDi	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A317)<1,ROW()-2,-1)"	0	0	0	0	_cSigTmDiat_	_oC_	0	0	20	20	20	20	=J316=K316	=J316=L316	=J316=M316	Parameter	Diatoms	-1	Temperature_constant_diatoms(sigma_in_Gaussian_curve)	cExtSpDi	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A318)<1,ROW()-2,-1)"	0	0	0	0	_cExtSpDiat_	_m_^2*_gDW_^-1	0	0	0.25	0.25	0.25	0.25	=J317=K317	=J317=L317	=J317=M317	Parameter	Diatoms	-1	Specific_extinction_Diatoms	UseteeDi	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A319)<1,ROW()-2,-1)"	0	0	0	0	_UseSteeleDiat_	0	0	0	1	1	1	1	=J318=K318	=J318=L318	=J318=M318	Parameter	Diatoms	-1	Flag_1_=_use_Steele_function0_=_use_Lehman_function	cLOtRfDi	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A320)<1,ROW()-2,-1)"	0	0	0	0	_cLOptRefDiat_	_J_*_s_^-1*_m_^-2	0	0	54	54	54	54	=J319=K319	=J319=L319	=J319=M319	Parameter	Diatoms	-1	Optimum_PAR_for_Diatoms_at_20_oC(Steele_function)	hLRefDi	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A321)<1,ROW()-2,-1)"	0	0	0	0	_hLRefDiat_	_J_*_s_^-1*_m_^-2	0	0	1000	1000	1000	1000	=J320=K320	=J320=L320	=J320=M320	Parameter	Diatoms	-1	Half-sat_PAR_at_20_oC(Lehmann_function)_Fake_value	cChDDiMn	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A322)<1,ROW()-2,-1)"	0	0	0	0	_cChDDiatMin_	_gChl_*_gDW_^-1	0	0	0.004	0.004	0.004	0.004	=J321=K321	=J321=L321	=J321=M321	Parameter	Diatoms	-1	Min_chlorophyll/C_ratio_Diatoms	cChDDiMx	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A323)<1,ROW()-2,-1)"	0	0	0	0	_cChDDiatMax_	_gChl_*_gDW_^-1	0	0	0.012	0.012	0.012	0.012	=J322=K322	=J322=L322	=J322=M322	Parameter	Diatoms	-1	Max_chlorophyll/C_ratio_Diatoms	kDRespDi	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A324)<1,ROW()-2,-1)"	0	0	0	0	_kDRespDiat_	_d_^-1	0	0	0.1	0.1	0.1	0.1	=J323=K323	=J323=L323	=J323=M323	Parameter	Diatoms	-1	Maintenance_respiration_constant_diatoms(=_005_*_MuMax)	kLossDi	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A325)<1,ROW()-2,-1)"	0	0	0	0	_kLossDiat_	_d_^-1	0	0	0.25	0.25	0.25	0.25	=J324=K324	=J324=L324	=J324=M324	Parameter	Diatoms	-1	Grazing_loss_rate_for_Diatoms	kMDiW	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A326)<1,ROW()-2,-1)"	0	0	0	0	_kMortDiatW_	_d_^-1	0	0	0.01	0.01	0.01	0.01	=J325=K325	=J325=L325	=J325=M325	Parameter	Diatoms	-1	Mortality_constant_of_Diatoms_in_water	kMDiS	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A327)<1,ROW()-2,-1)"	0	0	0	0	_kMortDiatS_	_d_^-1	0	0	0.05	0.05	0.05	0.05	=J326=K326	=J326=L326	=J326=M326	Parameter	Diatoms	-1	Mortality_constant_of_sed_Diatoms	cVSetDi	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A328)<1,ROW()-2,-1)"	0	0	0	0	_cVSetDiat_	_m_*_d_^-1	0	0	0.5	0.5	0.5	0.5	=J327=K327	=J327=L327	=J327=M327	Parameter	Diatoms	-1	Sedimentation_velocity_Diatoms	cVPUMxDi	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A329)<1,ROW()-2,-1)"	0	0	0	0	_cVPUptMaxDiat_	_gP_*_gDW_^-1*_d_^-1	0	0	0.01	0.01	0.01	0.01	=J328=K328	=J328=L328	=J328=M328	Parameter	Diatoms	-1	Maximum_P_uptake_capacity_of_Diatoms	cAfPUDi	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A330)<1,ROW()-2,-1)"	0	0	0	0	_cAffPUptDiat_	_m_^3*_gDW_^-1*_d_^-1	0	0	0.2	0.2	0.2	0.2	=J329=K329	=J329=L329	=J329=M329	Parameter	Diatoms	-1	Initial_P_uptake_affinity_Diatoms	cPDDiMn	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A331)<1,ROW()-2,-1)"	0	0	0	0	_cPDDiatMin_	_gP_*_gDW_^-1	0	0	0.0005	0.0005	0.0005	0.0005	=J330=K330	=J330=L330	=J330=M330	Parameter	Diatoms	-1	Minimum_P/day_ratio_Diatoms	cPDDiMx	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A332)<1,ROW()-2,-1)"	0	0	0	0	_cPDDiatMax_	_gP_*_gDW_^-1	0	0	0.005	0.005	0.005	0.005	=J331=K331	=J331=L331	=J331=M331	Parameter	Diatoms	-1	Max_P/day_ratio_Diatoms	cVNUMxDi	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A333)<1,ROW()-2,-1)"	0	0	0	0	_cVNUptMaxDiat_	_gN_*_gDW_^-1*_d_^-1	0	0	0.07	0.07	0.07	0.07	=J332=K332	=J332=L332	=J332=M332	Parameter	Diatoms	-1	Maximum_N_uptake_capacity_of_Diatoms	cAfNUDi	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A334)<1,ROW()-2,-1)"	0	0	0	0	_cAffNUptDiat_	_m_^3*_gDW_^-1*_d_^-1	0	0	0.2	0.2	0.2	0.2	=J333=K333	=J333=L333	=J333=M333	Parameter	Diatoms	-1	Initial_N_uptake_affinity_Diatoms	cNDDiMn	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A335)<1,ROW()-2,-1)"	0	0	0	0	_cNDDiatMin_	_gN_*_gDW_^-1	0	0	0.01	0.01	0.01	0.01	=J334=K334	=J334=L334	=J334=M334	Parameter	Diatoms	-1	Minimum_N/day_ratio_Diatoms	cNDDiMx	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A336)<1,ROW()-2,-1)"	0	0	0	0	_cNDDiatMax_	_gN_*_gDW_^-1	0	0	0.05	0.05	0.05	0.05	=J335=K335	=J335=L335	=J335=M335	Parameter	Diatoms	-1	Max_N/day_ratio_Diatoms	hSiAssDi	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A337)<1,ROW()-2,-1)"	0	0	0	0	_hSiAssDiat_	_gSi_*_m_^-3	0	0	0.09	0.09	0.09	0.09	=J336=K336	=J336=L336	=J336=M336	Parameter	Diatoms	-1	Half_sat_Si_for_diatoms	cMuMxren	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A338)<1,ROW()-2,-1)"	0	0	0	0	_cMuMaxGren_	_d_^-1	0	0	1.5	1.5	1.5	1.5	=J337=K337	=J337=L337	=J337=M337	Parameter	Green_algae	-1	Maximum_growth_rate_greens	cTmptren	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A339)<1,ROW()-2,-1)"	0	0	0	0	_cTmOptGren_	_oC_	0	0	25	25	25	25	=J338=K338	=J338=L338	=J338=M338	Parameter	Green_algae	-1	Optimum_temp_of_greens	cSiTmren	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A340)<1,ROW()-2,-1)"	0	0	0	0	_cSigTmGren_	_oC_	0	0	15	15	15	15	=J339=K339	=J339=L339	=J339=M339	Parameter	Green_algae	-1	Temperature_constant_greens(sigma_in_Gaussian_curve)	cExSpren	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A341)<1,ROW()-2,-1)"	0	0	0	0	_cExtSpGren_	_m_^2*_gDW_^-1	0	0	0.25	0.25	0.25	0.25	=J340=K340	=J340=L340	=J340=M340	Parameter	Green_algae	-1	Specific_extinction_greens	Useeeren	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A342)<1,ROW()-2,-1)"	0	0	0	0	_UseSteeleGren_	0	0	0	0	0	0	0	=J341=K341	=J341=L341	=J341=M341	Parameter	Green_algae	-1	Flag_1_=_use_Steele_function0_=_use_Lehman_function	hLRefren	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A343)<1,ROW()-2,-1)"	0	0	0	0	_hLRefGren_	_J_*_s_^-1*_m_^-2	0	0	17	17	17	17	=J342=K342	=J342=L342	=J342=M342	Parameter	Green_algae	-1	Half-sat_PAR_for_green_algae_at_20_oC(Lehmann_function)	cLOReren	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A344)<1,ROW()-2,-1)"	0	0	0	0	_cLOptRefGren_	_J_*_s_^-1*_m_^-2	0	0	1000	1000	1000	1000	=J343=K343	=J343=L343	=J343=M343	Parameter	Green_algae	-1	Optimum_PAR_at_20_oC(Steele_function)_Fake_value	cChGrnMn	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A345)<1,ROW()-2,-1)"	0	0	0	0	_cChDGrenMin_	_gChl_*_gDW_^-1	0	0	0.01	0.01	0.01	0.01	=J344=K344	=J344=L344	=J344=M344	Parameter	Green_algae	-1	Min_chlorophyll/C_ratio_greens	cChGrnMx	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A346)<1,ROW()-2,-1)"	0	0	0	0	_cChDGrenMax_	_gChl_*_gDW_^-1	0	0	0.02	0.02	0.02	0.02	=J345=K345	=J345=L345	=J345=M345	Parameter	Green_algae	-1	Max_chlorophyll/C_ratio_greens	kDRspren	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A347)<1,ROW()-2,-1)"	0	0	0	0	_kDRespGren_	_d_^-1	0	0	0.075	0.075	0.075	0.075	=J346=K346	=J346=L346	=J346=M346	Parameter	Green_algae	-1	Maintenance_respiration_constant_greens(=_005_*_MuMax)	kLossren	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A348)<1,ROW()-2,-1)"	0	0	0	0	_kLossGren_	_d_^-1	0	0	0.25	0.25	0.25	0.25	=J347=K347	=J347=L347	=J347=M347	Parameter	Green_algae	-1	Grazing_loss_rate_for_greens	kMGrenW	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A349)<1,ROW()-2,-1)"	0	0	0	0	_kMortGrenW_	_d_^-1	0	0	0.01	0.01	0.01	0.01	=J348=K348	=J348=L348	=J348=M348	Parameter	Green_algae	-1	Mortality_constant_of_Diatoms_in_water	kMGrenS	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A350)<1,ROW()-2,-1)"	0	0	0	0	_kMortGrenS_	_d_^-1	0	0	0.05	0.05	0.05	0.05	=J349=K349	=J349=L349	=J349=M349	Parameter	Green_algae	-1	Mortality_constant_greens	cVSetren	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A351)<1,ROW()-2,-1)"	0	0	0	0	_cVSetGren_	_m_*_d_^-1	0	0	0.2	0.2	0.2	0.2	=J350=K350	=J350=L350	=J350=M350	Parameter	Green_algae	-1	Sedimentation_velocity_of_greens	cVPMxren	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A352)<1,ROW()-2,-1)"	0	0	0	0	_cVPUptMaxGren_	_gP_*_gDW_^-1*_d_^-1	0	0	0.01	0.01	0.01	0.01	=J351=K351	=J351=L351	=J351=M351	Parameter	Green_algae	-1	Maximum_P_uptake_capacity_of_greens	cAfPUren	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A353)<1,ROW()-2,-1)"	0	0	0	0	_cAffPUptGren_	_m_^3*_gDW_^-1*_d_^-1	0	0	0.2	0.2	0.2	0.2	=J352=K352	=J352=L352	=J352=M352	Parameter	Green_algae	-1	Initial_P_uptake_affinity_greens	cPDGrnMn	0	0	0	0	0	1	PARM																																									
