lId	iReport	iSensitivity	iCalibration	iBifurcation	sName	sUnit	sTargetValue	sEquation	sDescription	sRemark	-1	code versie 5.09.00.00	code versie 5.09.00.01	code versie 5.09.00.02	code versie 5.09.00.03	v00-v01	v00-v02	v00-v03	derivNames	short_derivName	Duflow																																																		
"=IF(COUNTBLANK(A22)<1,ROW()-2,-1)"	0	0	0	0	_oSiDetWHyp_	_gSi_*_m_^-3	0	state_auxiliary	state_auxiliary_with_error_catching	-	-1	_oSiDetWHyp_= _IF_ _sSiDetWHyp_ _GT_ _NearZero_ _THEN_ _sSiDetWHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	_oSiDetWHyp_= _IF_ _sSiDetWHyp_ _GT_ _NearZero_ _THEN_ _sSiDetWHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	_oSiDetWHyp_= _IF_ _sSiDetWHyp_ _GT_ _NearZero_ _THEN_ _sSiDetWHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	_oSiDetWHyp_= _IF_ _sSiDetWHyp_ _GT_ _NearZero_ _THEN_ _sSiDetWHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	=$M21=N21	=$M21=O21	=$M21=P21	_oSiDtWH_	oSiDtWH	oSiDtWH																																																		
"=IF(COUNTBLANK(A23)<1,ROW()-2,-1)"	0	0	0	0	_oDIMWHyp_	_gDW_*_m_^-3	0	state_auxiliary	state_auxiliary_with_error_catching	-	-1	_oDIMWHyp_= _IF_ _sDIMWHyp_ _GT_ _NearZero_ _THEN_ _sDIMWHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	_oDIMWHyp_= _IF_ _sDIMWHyp_ _GT_ _NearZero_ _THEN_ _sDIMWHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	_oDIMWHyp_= _IF_ _sDIMWHyp_ _GT_ _NearZero_ _THEN_ _sDIMWHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	_oDIMWHyp_= _IF_ _sDIMWHyp_ _GT_ _NearZero_ _THEN_ _sDIMWHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	=$M22=N22	=$M22=O22	=$M22=P22	_oDIMWH_	oDIMWH	oDIMWH																																																		
"=IF(COUNTBLANK(A24)<1,ROW()-2,-1)"	0	0	0	0	_oDDiatWHyp_	_gDW_*_m_^-3	0	state_auxiliary	state_auxiliary_with_error_catching	-	-1	_oDDiatWHyp_= _IF_ _sDDiatWHyp_ _GT_ _NearZero_ _THEN_ _sDDiatWHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	_oDDiatWHyp_= _IF_ _sDDiatWHyp_ _GT_ _NearZero_ _THEN_ _sDDiatWHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	_oDDiatWHyp_= _IF_ _sDDiatWHyp_ _GT_ _NearZero_ _THEN_ _sDDiatWHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	_oDDiatWHyp_= _IF_ _sDDiatWHyp_ _GT_ _NearZero_ _THEN_ _sDDiatWHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	=$M23=N23	=$M23=O23	=$M23=P23	_oDDiWH_	oDDiWH	oDDiWH																																																		
"=IF(COUNTBLANK(A25)<1,ROW()-2,-1)"	0	0	0	0	_oNDiatWHyp_	_gN_*_m_^-3	0	state_auxiliary	state_auxiliary_with_error_catching	-	-1	_oNDiatWHyp_= _IF_ _sNDiatWHyp_ _GT_ _NearZero_ _THEN_ _sNDiatWHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	_oNDiatWHyp_= _IF_ _sNDiatWHyp_ _GT_ _NearZero_ _THEN_ _sNDiatWHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	_oNDiatWHyp_= _IF_ _sNDiatWHyp_ _GT_ _NearZero_ _THEN_ _sNDiatWHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	_oNDiatWHyp_= _IF_ _sNDiatWHyp_ _GT_ _NearZero_ _THEN_ _sNDiatWHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	=$M24=N24	=$M24=O24	=$M24=P24	_oNDiWH_	oNDiWH	oNDiWH																																																		
"=IF(COUNTBLANK(A26)<1,ROW()-2,-1)"	0	0	0	0	_oPDiatWHyp_	_gP_*_m_^-3	0	state_auxiliary	state_auxiliary_with_error_catching	-	-1	_oPDiatWHyp_= _IF_ _sPDiatWHyp_ _GT_ _NearZero_ _THEN_ _sPDiatWHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	_oPDiatWHyp_= _IF_ _sPDiatWHyp_ _GT_ _NearZero_ _THEN_ _sPDiatWHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	_oPDiatWHyp_= _IF_ _sPDiatWHyp_ _GT_ _NearZero_ _THEN_ _sPDiatWHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	_oPDiatWHyp_= _IF_ _sPDiatWHyp_ _GT_ _NearZero_ _THEN_ _sPDiatWHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	=$M25=N25	=$M25=O25	=$M25=P25	_oPDiWH_	oPDiWH	oPDiWH																																																		
"=IF(COUNTBLANK(A27)<1,ROW()-2,-1)"	0	0	0	0	_oDGrenWHyp_	_gDW_*_m_^-3	0	state_auxiliary	state_auxiliary_with_error_catching	-	-1	_oDGrenWHyp_= _IF_ _sDGrenWHyp_ _GT_ _NearZero_ _THEN_ _sDGrenWHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	_oDGrenWHyp_= _IF_ _sDGrenWHyp_ _GT_ _NearZero_ _THEN_ _sDGrenWHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	_oDGrenWHyp_= _IF_ _sDGrenWHyp_ _GT_ _NearZero_ _THEN_ _sDGrenWHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	_oDGrenWHyp_= _IF_ _sDGrenWHyp_ _GT_ _NearZero_ _THEN_ _sDGrenWHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	=$M26=N26	=$M26=O26	=$M26=P26	_oDGrenWH_	oDGrenWH	oDGrenWH																																																		
"=IF(COUNTBLANK(A28)<1,ROW()-2,-1)"	0	0	0	0	_oNGrenWHyp_	_gN_*_m_^-3	0	state_auxiliary	state_auxiliary_with_error_catching	-	-1	_oNGrenWHyp_= _IF_ _sNGrenWHyp_ _GT_ _NearZero_ _THEN_ _sNGrenWHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	_oNGrenWHyp_= _IF_ _sNGrenWHyp_ _GT_ _NearZero_ _THEN_ _sNGrenWHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	_oNGrenWHyp_= _IF_ _sNGrenWHyp_ _GT_ _NearZero_ _THEN_ _sNGrenWHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	_oNGrenWHyp_= _IF_ _sNGrenWHyp_ _GT_ _NearZero_ _THEN_ _sNGrenWHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	=$M27=N27	=$M27=O27	=$M27=P27	_oNGrenWH_	oNGrenWH	oNGrenWH																																																		
"=IF(COUNTBLANK(A29)<1,ROW()-2,-1)"	0	0	0	0	_oPGrenWHyp_	_gP_*_m_^-3	0	state_auxiliary	state_auxiliary_with_error_catching	-	-1	_oPGrenWHyp_= _IF_ _sPGrenWHyp_ _GT_ _NearZero_ _THEN_ _sPGrenWHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	_oPGrenWHyp_= _IF_ _sPGrenWHyp_ _GT_ _NearZero_ _THEN_ _sPGrenWHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	_oPGrenWHyp_= _IF_ _sPGrenWHyp_ _GT_ _NearZero_ _THEN_ _sPGrenWHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	_oPGrenWHyp_= _IF_ _sPGrenWHyp_ _GT_ _NearZero_ _THEN_ _sPGrenWHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	=$M28=N28	=$M28=O28	=$M28=P28	_oPGrenWH_	oPGrenWH	oPGrenWH																																																		
"=IF(COUNTBLANK(A30)<1,ROW()-2,-1)"	0	0	0	0	_oDBlueWHyp_	_gDW_*_m_^-3	0	state_auxiliary	state_auxiliary_with_error_catching	-	-1	_oDBlueWHyp_= _IF_ _sDBlueWHyp_ _GT_ _NearZero_ _THEN_ _sDBlueWHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	_oDBlueWHyp_= _IF_ _sDBlueWHyp_ _GT_ _NearZero_ _THEN_ _sDBlueWHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	_oDBlueWHyp_= _IF_ _sDBlueWHyp_ _GT_ _NearZero_ _THEN_ _sDBlueWHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	_oDBlueWHyp_= _IF_ _sDBlueWHyp_ _GT_ _NearZero_ _THEN_ _sDBlueWHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	=$M29=N29	=$M29=O29	=$M29=P29	_oDBlueWH_	oDBlueWH	oDBlueWH																																																		
"=IF(COUNTBLANK(A31)<1,ROW()-2,-1)"	0	0	0	0	_oNBlueWHyp_	_gN_*_m_^-3	0	state_auxiliary	state_auxiliary_with_error_catching	-	-1	_oNBlueWHyp_= _IF_ _sNBlueWHyp_ _GT_ _NearZero_ _THEN_ _sNBlueWHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	_oNBlueWHyp_= _IF_ _sNBlueWHyp_ _GT_ _NearZero_ _THEN_ _sNBlueWHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	_oNBlueWHyp_= _IF_ _sNBlueWHyp_ _GT_ _NearZero_ _THEN_ _sNBlueWHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	_oNBlueWHyp_= _IF_ _sNBlueWHyp_ _GT_ _NearZero_ _THEN_ _sNBlueWHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	=$M30=N30	=$M30=O30	=$M30=P30	_oNBlueWH_	oNBlueWH	oNBlueWH																																																		
"=IF(COUNTBLANK(A32)<1,ROW()-2,-1)"	0	0	0	0	_oPBlueWHyp_	_gP_*_m_^-3	0	state_auxiliary	state_auxiliary_with_error_catching	-	-1	_oPBlueWHyp_= _IF_ _sPBlueWHyp_ _GT_ _NearZero_ _THEN_ _sPBlueWHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	_oPBlueWHyp_= _IF_ _sPBlueWHyp_ _GT_ _NearZero_ _THEN_ _sPBlueWHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	_oPBlueWHyp_= _IF_ _sPBlueWHyp_ _GT_ _NearZero_ _THEN_ _sPBlueWHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	_oPBlueWHyp_= _IF_ _sPBlueWHyp_ _GT_ _NearZero_ _THEN_ _sPBlueWHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	=$M31=N31	=$M31=O31	=$M31=P31	_oPBlueWH_	oPBlueWH	oPBlueWH																																																		
"=IF(COUNTBLANK(A33)<1,ROW()-2,-1)"	0	0	0	0	_oDZooHyp_	_gDW_*_m_^-3	0	state_auxiliary	state_auxiliary_with_error_catching	-	-1	_oDZooHyp_= _IF_ _sDZooHyp_ _GT_ _NearZero_ _THEN_ _sDZooHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	_oDZooHyp_= _IF_ _sDZooHyp_ _GT_ _NearZero_ _THEN_ _sDZooHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	_oDZooHyp_= _IF_ _sDZooHyp_ _GT_ _NearZero_ _THEN_ _sDZooHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	_oDZooHyp_= _IF_ _sDZooHyp_ _GT_ _NearZero_ _THEN_ _sDZooHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	=$M32=N32	=$M32=O32	=$M32=P32	_oDZooH_	oDZooH	oDZooH																																																		
"=IF(COUNTBLANK(A34)<1,ROW()-2,-1)"	0	0	0	0	_oNZooHyp_	_gN_*_m_^-3	0	state_auxiliary	state_auxiliary_with_error_catching	-	-1	_oNZooHyp_= _IF_ _sNZooHyp_ _GT_ _NearZero_ _THEN_ _sNZooHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	_oNZooHyp_= _IF_ _sNZooHyp_ _GT_ _NearZero_ _THEN_ _sNZooHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	_oNZooHyp_= _IF_ _sNZooHyp_ _GT_ _NearZero_ _THEN_ _sNZooHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	_oNZooHyp_= _IF_ _sNZooHyp_ _GT_ _NearZero_ _THEN_ _sNZooHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	=$M33=N33	=$M33=O33	=$M33=P33	_oNZooH_	oNZooH	oNZooH																																																		
"=IF(COUNTBLANK(A35)<1,ROW()-2,-1)"	0	0	0	0	_oPZooHyp_	_gP_*_m_^-3	0	state_auxiliary	state_auxiliary_with_error_catching	-	-1	_oPZooHyp_= _IF_ _sPZooHyp_ _GT_ _NearZero_ _THEN_ _sPZooHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	_oPZooHyp_= _IF_ _sPZooHyp_ _GT_ _NearZero_ _THEN_ _sPZooHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	_oPZooHyp_= _IF_ _sPZooHyp_ _GT_ _NearZero_ _THEN_ _sPZooHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	_oPZooHyp_= _IF_ _sPZooHyp_ _GT_ _NearZero_ _THEN_ _sPZooHyp_ / _MassHyp_ _ELSE_ _NearZero_ _ENDIF_	=$M34=N34	=$M34=O34	=$M34=P34	_oPZooH_	oPZooH	oPZooH																																																		
"=IF(COUNTBLANK(A36)<1,ROW()-2,-1)"	0	0	0	0	_aDFiAd_	_gDW_*_m_^-2	0	state_auxiliary	state_auxiliary_with_error_catching	-	-1	_aDFiAd_= _IF_ _sDFiAd_ _GT_ _NearZero_ _THEN_ _sDFiAd_ _ELSE_ _NearZero_ _ENDIF_	_aDFiAd_= _IF_ _sDFiAd_ _GT_ _NearZero_ _THEN_ _sDFiAd_ _ELSE_ _NearZero_ _ENDIF_	_aDFiAd_= _IF_ _sDFiAd_ _GT_ _NearZero_ _THEN_ _sDFiAd_ _ELSE_ _NearZero_ _ENDIF_	_aDFiAd_= _IF_ _sDFiAd_ _GT_ _NearZero_ _THEN_ _sDFiAd_ _ELSE_ _NearZero_ _ENDIF_	=$M35=N35	=$M35=O35	=$M35=P35	_aDFiAd_	aDFiAd	aDFiAd																																																		
"=IF(COUNTBLANK(A37)<1,ROW()-2,-1)"	0	0	0	0	_aDFiJv_	_gDW_*_m_^-2	0	state_auxiliary	state_auxiliary_with_error_catching	-	-1	_aDFiJv_= _IF_ _sDFiJv_ _GT_ _NearZero_ _THEN_ _sDFiJv_ _ELSE_ _NearZero_ _ENDIF_	_aDFiJv_= _IF_ _sDFiJv_ _GT_ _NearZero_ _THEN_ _sDFiJv_ _ELSE_ _NearZero_ _ENDIF_	_aDFiJv_= _IF_ _sDFiJv_ _GT_ _NearZero_ _THEN_ _sDFiJv_ _ELSE_ _NearZero_ _ENDIF_	_aDFiJv_= _IF_ _sDFiJv_ _GT_ _NearZero_ _THEN_ _sDFiJv_ _ELSE_ _NearZero_ _ENDIF_	=$M36=N36	=$M36=O36	=$M36=P36	_aDFiJv_	aDFiJv	aDFiJv																																																		
"=IF(COUNTBLANK(A38)<1,ROW()-2,-1)"	0	0	0	0	_aNFiAd_	_gN_*_m_^-2	0	state_auxiliary	state_auxiliary_with_error_catching	-	-1	_aNFiAd_= _IF_ _sNFiAd_ _GT_ _NearZero_ _THEN_ _sNFiAd_ _ELSE_ _NearZero_ _ENDIF_	_aNFiAd_= _IF_ _sNFiAd_ _GT_ _NearZero_ _THEN_ _sNFiAd_ _ELSE_ _NearZero_ _ENDIF_	_aNFiAd_= _IF_ _sNFiAd_ _GT_ _NearZero_ _THEN_ _sNFiAd_ _ELSE_ _NearZero_ _ENDIF_	_aNFiAd_= _IF_ _sNFiAd_ _GT_ _NearZero_ _THEN_ _sNFiAd_ _ELSE_ _NearZero_ _ENDIF_	=$M37=N37	=$M37=O37	=$M37=P37	_aNFiAd_	aNFiAd	aNFiAd																																																		
"=IF(COUNTBLANK(A39)<1,ROW()-2,-1)"	0	0	0	0	_aNFiJv_	_gN_*_m_^-2	0	state_auxiliary	state_auxiliary_with_error_catching	-	-1	_aNFiJv_= _IF_ _sNFiJv_ _GT_ _NearZero_ _THEN_ _sNFiJv_ _ELSE_ _NearZero_ _ENDIF_	_aNFiJv_= _IF_ _sNFiJv_ _GT_ _NearZero_ _THEN_ _sNFiJv_ _ELSE_ _NearZero_ _ENDIF_	_aNFiJv_= _IF_ _sNFiJv_ _GT_ _NearZero_ _THEN_ _sNFiJv_ _ELSE_ _NearZero_ _ENDIF_	_aNFiJv_= _IF_ _sNFiJv_ _GT_ _NearZero_ _THEN_ _sNFiJv_ _ELSE_ _NearZero_ _ENDIF_	=$M38=N38	=$M38=O38	=$M38=P38	_aNFiJv_	aNFiJv	aNFiJv																																																		
"=IF(COUNTBLANK(A40)<1,ROW()-2,-1)"	0	0	0	0	_aPFiAd_	_gP_*_m_^-2	0	state_auxiliary	state_auxiliary_with_error_catching	-	-1	_aPFiAd_= _IF_ _sPFiAd_ _GT_ _NearZero_ _THEN_ _sPFiAd_ _ELSE_ _NearZero_ _ENDIF_	_aPFiAd_= _IF_ _sPFiAd_ _GT_ _NearZero_ _THEN_ _sPFiAd_ _ELSE_ _NearZero_ _ENDIF_	_aPFiAd_= _IF_ _sPFiAd_ _GT_ _NearZero_ _THEN_ _sPFiAd_ _ELSE_ _NearZero_ _ENDIF_	_aPFiAd_= _IF_ _sPFiAd_ _GT_ _NearZero_ _THEN_ _sPFiAd_ _ELSE_ _NearZero_ _ENDIF_	=$M39=N39	=$M39=O39	=$M39=P39	_aPFiAd_	aPFiAd	aPFiAd																																																		
"=IF(COUNTBLANK(A41)<1,ROW()-2,-1)"	0	0	0	0	_aPFiJv_	_gP_*_m_^-2	0	state_auxiliary	state_auxiliary_with_error_catching	-	-1	_aPFiJv_= _IF_ _sPFiJv_ _GT_ _NearZero_ _THEN_ _sPFiJv_ _ELSE_ _NearZero_ _ENDIF_	_aPFiJv_= _IF_ _sPFiJv_ _GT_ _NearZero_ _THEN_ _sPFiJv_ _ELSE_ _NearZero_ _ENDIF_	_aPFiJv_= _IF_ _sPFiJv_ _GT_ _NearZero_ _THEN_ _sPFiJv_ _ELSE_ _NearZero_ _ENDIF_	_aPFiJv_= _IF_ _sPFiJv_ _GT_ _NearZero_ _THEN_ _sPFiJv_ _ELSE_ _NearZero_ _ENDIF_	=$M40=N40	=$M40=O40	=$M40=P40	_aPFiJv_	aPFiJv	aPFiJv																																																		
"=IF(COUNTBLANK(A42)<1,ROW()-2,-1)"	0	0	0	0	_aDPisc_	_gDW_*_m_^-2	0	state_auxiliary	state_auxiliary_with_error_catching	-	-1	_aDPisc_= _IF_ _sDPisc_ _GT_ _NearZero_ _THEN_ _sDPisc_ _ELSE_ _NearZero_ _ENDIF_	_aDPisc_= _IF_ _sDPisc_ _GT_ _NearZero_ _THEN_ _sDPisc_ _ELSE_ _NearZero_ _ENDIF_	_aDPisc_= _IF_ _sDPisc_ _GT_ _NearZero_ _THEN_ _sDPisc_ _ELSE_ _NearZero_ _ENDIF_	_aDPisc_= _IF_ _sDPisc_ _GT_ _NearZero_ _THEN_ _sDPisc_ _ELSE_ _NearZero_ _ENDIF_	=$M41=N41	=$M41=O41	=$M41=P41	_aDPisc_	aDPisc	aDPisc																																																		
"=IF(COUNTBLANK(A43)<1,ROW()-2,-1)"	0	0	0	0	_aNH4S_	_gN_*_m_^-2	0	state_auxiliary	state_auxiliary_with_error_catching	-	-1	_aNH4S_= _IF_ _sNH4S_ _GT_ _NearZero_ _THEN_ _sNH4S_ _ELSE_ _NearZero_ _ENDIF_	_aNH4S_= _IF_ _sNH4S_ _GT_ _NearZero_ _THEN_ _sNH4S_ _ELSE_ _NearZero_ _ENDIF_	_aNH4S_= _IF_ _sNH4S_ _GT_ _NearZero_ _THEN_ _sNH4S_ _ELSE_ _NearZero_ _ENDIF_	_aNH4S_= _IF_ _sNH4S_ _GT_ _NearZero_ _THEN_ _sNH4S_ _ELSE_ _NearZero_ _ENDIF_	=$M42=N42	=$M42=O42	=$M42=P42	_aNH4S_	aNH4S	aNH4S																																																		
"=IF(COUNTBLANK(A44)<1,ROW()-2,-1)"	0	0	0	0	_aNO3S_	_gN_*_m_^-2	0	state_auxiliary	state_auxiliary_with_error_catching	-	-1	_aNO3S_= _IF_ _sNO3S_ _GT_ _NearZero_ _THEN_ _sNO3S_ _ELSE_ _NearZero_ _ENDIF_	_aNO3S_= _IF_ _sNO3S_ _GT_ _NearZero_ _THEN_ _sNO3S_ _ELSE_ _NearZero_ _ENDIF_	_aNO3S_= _IF_ _sNO3S_ _GT_ _NearZero_ _THEN_ _sNO3S_ _ELSE_ _NearZero_ _ENDIF_	_aNO3S_= _IF_ _sNO3S_ _GT_ _NearZero_ _THEN_ _sNO3S_ _ELSE_ _NearZero_ _ENDIF_	=$M43=N43	=$M43=O43	=$M43=P43	_aNO3S_	aNO3S	aNO3S																																																		
"=IF(COUNTBLANK(A45)<1,ROW()-2,-1)"	0	0	0	0	_aPO4S_	_gP_*_m_^-2	0	state_auxiliary	state_auxiliary_with_error_catching	-	-1	_aPO4S_= _IF_ _sPO4S_ _GT_ _NearZero_ _THEN_ _sPO4S_ _ELSE_ _NearZero_ _ENDIF_	_aPO4S_= _IF_ _sPO4S_ _GT_ _NearZero_ _THEN_ _sPO4S_ _ELSE_ _NearZero_ _ENDIF_	_aPO4S_= _IF_ _sPO4S_ _GT_ _NearZero_ _THEN_ _sPO4S_ _ELSE_ _NearZero_ _ENDIF_	_aPO4S_= _IF_ _sPO4S_ _GT_ _NearZero_ _THEN_ _sPO4S_ _ELSE_ _NearZero_ _ENDIF_	=$M44=N44	=$M44=O44	=$M44=P44	_aPO4S_	aPO4S	aPO4S																																																		
"=IF(COUNTBLANK(A46)<1,ROW()-2,-1)"	0	0	0	0	_aPAIMS_	_gP_*_m_^-2	0	state_auxiliary	state_auxiliary_with_error_catching	-	-1	_aPAIMS_= _IF_ _sPAIMS_ _GT_ _NearZero_ _THEN_ _sPAIMS_ _ELSE_ _NearZero_ _ENDIF_	_aPAIMS_= _IF_ _sPAIMS_ _GT_ _NearZero_ _THEN_ _sPAIMS_ _ELSE_ _NearZero_ _ENDIF_	_aPAIMS_= _IF_ _sPAIMS_ _GT_ _NearZero_ _THEN_ _sPAIMS_ _ELSE_ _NearZero_ _ENDIF_	_aPAIMS_= _IF_ _sPAIMS_ _GT_ _NearZero_ _THEN_ _sPAIMS_ _ELSE_ _NearZero_ _ENDIF_	=$M45=N45	=$M45=O45	=$M45=P45	_aPAIMS_	aPAIMS	aPAIMS																																																		
"=IF(COUNTBLANK(A47)<1,ROW()-2,-1)"	0	0	0	0	_aDDetS_	_gDW_*_m_^-2	0	state_auxiliary	state_auxiliary_with_error_catching	-	-1	_aDDetS_= _IF_ _sDDetS_ _GT_ _NearZero_ _THEN_ _sDDetS_ _ELSE_ _NearZero_ _ENDIF_	_aDDetS_= _IF_ _sDDetS_ _GT_ _NearZero_ _THEN_ _sDDetS_ _ELSE_ _NearZero_ _ENDIF_	_aDDetS_= _IF_ _sDDetS_ _GT_ _NearZero_ _THEN_ _sDDetS_ _ELSE_ _NearZero_ _ENDIF_	_aDDetS_= _IF_ _sDDetS_ _GT_ _NearZero_ _THEN_ _sDDetS_ _ELSE_ _NearZero_ _ENDIF_	=$M46=N46	=$M46=O46	=$M46=P46	_aDDetS_	aDDetS	aDDetS																																																		
"=IF(COUNTBLANK(A48)<1,ROW()-2,-1)"	0	0	0	0	_aNDetS_	_gN_*_m_^-2	0	state_auxiliary	state_auxiliary_with_error_catching	-	-1	_aNDetS_= _IF_ _sNDetS_ _GT_ _NearZero_ _THEN_ _sNDetS_ _ELSE_ _NearZero_ _ENDIF_	_aNDetS_= _IF_ _sNDetS_ _GT_ _NearZero_ _THEN_ _sNDetS_ _ELSE_ _NearZero_ _ENDIF_	_aNDetS_= _IF_ _sNDetS_ _GT_ _NearZero_ _THEN_ _sNDetS_ _ELSE_ _NearZero_ _ENDIF_	_aNDetS_= _IF_ _sNDetS_ _GT_ _NearZero_ _THEN_ _sNDetS_ _ELSE_ _NearZero_ _ENDIF_	=$M47=N47	=$M47=O47	=$M47=P47	_aNDetS_	aNDetS	aNDetS																																																		
"=IF(COUNTBLANK(A49)<1,ROW()-2,-1)"	0	0	0	0	_aPDetS_	_gP_*_m_^-2	0	state_auxiliary	state_auxiliary_with_error_catching	-	-1	_aPDetS_= _IF_ _sPDetS_ _GT_ _NearZero_ _THEN_ _sPDetS_ _ELSE_ _NearZero_ _ENDIF_	_aPDetS_= _IF_ _sPDetS_ _GT_ _NearZero_ _THEN_ _sPDetS_ _ELSE_ _NearZero_ _ENDIF_	_aPDetS_= _IF_ _sPDetS_ _GT_ _NearZero_ _THEN_ _sPDetS_ _ELSE_ _NearZero_ _ENDIF_	_aPDetS_= _IF_ _sPDetS_ _GT_ _NearZero_ _THEN_ _sPDetS_ _ELSE_ _NearZero_ _ENDIF_	=$M48=N48	=$M48=O48	=$M48=P48	_aPDetS_	aPDetS	aPDetS																																																		
"=IF(COUNTBLANK(A50)<1,ROW()-2,-1)"	0	0	0	0	_aSiDetS_	_gSi_*_m_^-2	0	state_auxiliary	state_auxiliary_with_error_catching	-	-1	_aSiDetS_= _IF_ _sSiDetS_ _GT_ _NearZero_ _THEN_ _sSiDetS_ _ELSE_ _NearZero_ _ENDIF_	_aSiDetS_= _IF_ _sSiDetS_ _GT_ _NearZero_ _THEN_ _sSiDetS_ _ELSE_ _NearZero_ _ENDIF_	_aSiDetS_= _IF_ _sSiDetS_ _GT_ _NearZero_ _THEN_ _sSiDetS_ _ELSE_ _NearZero_ _ENDIF_	_aSiDetS_= _IF_ _sSiDetS_ _GT_ _NearZero_ _THEN_ _sSiDetS_ _ELSE_ _NearZero_ _ENDIF_	=$M49=N49	=$M49=O49	=$M49=P49	_aSiDetS_	aSiDetS	aSiDetS																																																		
"=IF(COUNTBLANK(A51)<1,ROW()-2,-1)"	0	0	0	0	_aDHumS_	_gDW_*_m_^-2	0	state_auxiliary	state_auxiliary_with_error_catching	-	-1	_aDHumS_= _IF_ _sDHumS_ _GT_ _NearZero_ _THEN_ _sDHumS_ _ELSE_ _NearZero_ _ENDIF_	_aDHumS_= _IF_ _sDHumS_ _GT_ _NearZero_ _THEN_ _sDHumS_ _ELSE_ _NearZero_ _ENDIF_	_aDHumS_= _IF_ _sDHumS_ _GT_ _NearZero_ _THEN_ _sDHumS_ _ELSE_ _NearZero_ _ENDIF_	_aDHumS_= _IF_ _sDHumS_ _GT_ _NearZero_ _THEN_ _sDHumS_ _ELSE_ _NearZero_ _ENDIF_	=$M50=N50	=$M50=O50	=$M50=P50	_aDHumS_	aDHumS	aDHumS																																																		
