lId	iReport	iSensitivity	iCalibration	iBifurcation	sName	sUnit	sMinValue	sMaxValue	sDefault0	sSet1	sSet2	sSet3	sSet1Changed	sSet2Changed	sSet3Changed	sDescription	sRemarks	-1	Open water	shortName	_InclTran_	_InclPrim_	_InclPhytS_	_InclBed_	_InclWeb_	_InclMarsh_	Duflow		
345	0	0	0	0	_cSigTmGren_	_oC_	0	0	15	15	15	15	TRUE	TRUE	TRUE	Parameter	Green_algae	-1	Temperature_constant_greens(sigma_in_Gaussian_curve)	cSiTmren	0	0	0	0	0	1	PARM		
346	0	0	0	0	_cExtSpGren_	_m_^2*_gDW_^-1	0	0	0.25	0.25	0.25	0.25	TRUE	TRUE	TRUE	Parameter	Green_algae	-1	Specific_extinction_greens	cExSpren	0	0	0	0	0	1	PARM		
347	0	0	0	0	_UseSteeleGren_	0	0	0	0	0	0	0	TRUE	TRUE	TRUE	Parameter	Green_algae	-1	Flag_1_=_use_Steele_function0_=_use_Lehman_function	Useeeren	0	0	0	0	0	1	PARM		
348	0	0	0	0	_hLRefGren_	_J_*_s_^-1*_m_^-2	0	0	17	17	17	17	TRUE	TRUE	TRUE	Parameter	Green_algae	-1	Half-sat_PAR_for_green_algae_at_20_oC(Lehmann_function)	hLRefren	0	0	0	0	0	1	PARM		
349	0	0	0	0	_cLOptRefGren_	_J_*_s_^-1*_m_^-2	0	0	1000	1000	1000	1000	TRUE	TRUE	TRUE	Parameter	Green_algae	-1	Optimum_PAR_at_20_oC(Steele_function)_Fake_value	cLOReren	0	0	0	0	0	1	PARM		
350	0	0	0	0	_cChDGrenMin_	_gChl_*_gDW_^-1	0	0	0.01	0.01	0.01	0.01	TRUE	TRUE	TRUE	Parameter	Green_algae	-1	Min_chlorophyll/C_ratio_greens	cChGrnMn	0	0	0	0	0	1	PARM		
351	0	0	0	0	_cChDGrenMax_	_gChl_*_gDW_^-1	0	0	0.02	0.02	0.02	0.02	TRUE	TRUE	TRUE	Parameter	Green_algae	-1	Max_chlorophyll/C_ratio_greens	cChGrnMx	0	0	0	0	0	1	PARM		
352	0	0	0	0	_kDRespGren_	_d_^-1	0	0	0.075	0.075	0.075	0.075	TRUE	TRUE	TRUE	Parameter	Green_algae	-1	Maintenance_respiration_constant_greens(=_005_*_MuMax)	kDRspren	0	0	0	0	0	1	PARM		
353	0	0	0	0	_kLossGren_	_d_^-1	0	0	0.25	0.25	0.25	0.25	TRUE	TRUE	TRUE	Parameter	Green_algae	-1	Grazing_loss_rate_for_greens	kLossren	0	0	0	0	0	1	PARM		
354	0	0	0	0	_kMortGrenW_	_d_^-1	0	0	0.01	0.01	0.01	0.01	TRUE	TRUE	TRUE	Parameter	Green_algae	-1	Mortality_constant_of_Diatoms_in_water	kMGrenW	0	0	0	0	0	1	PARM		
355	0	0	0	0	_kMortGrenS_	_d_^-1	0	0	0.05	0.05	0.05	0.05	TRUE	TRUE	TRUE	Parameter	Green_algae	-1	Mortality_constant_greens	kMGrenS	0	0	0	0	0	1	PARM		
356	0	0	0	0	_cVSetGren_	_m_*_d_^-1	0	0	0.2	0.2	0.2	0.2	TRUE	TRUE	TRUE	Parameter	Green_algae	-1	Sedimentation_velocity_of_greens	cVSetren	0	0	0	0	0	1	PARM		
357	0	0	0	0	_cVPUptMaxGren_	_gP_*_gDW_^-1*_d_^-1	0	0	0.01	0.01	0.01	0.01	TRUE	TRUE	TRUE	Parameter	Green_algae	-1	Maximum_P_uptake_capacity_of_greens	cVPMxren	0	0	0	0	0	1	PARM		
358	0	0	0	0	_cAffPUptGren_	_m_^3*_gDW_^-1*_d_^-1	0	0	0.2	0.2	0.2	0.2	TRUE	TRUE	TRUE	Parameter	Green_algae	-1	Initial_P_uptake_affinity_greens	cAfPUren	0	0	0	0	0	1	PARM		
359	0	0	0	0	_cPDGrenMin_	_gP_*_gDW_^-1	0	0	0.0015	0.0015	0.0015	0.0015	TRUE	TRUE	TRUE	Parameter	Green_algae	-1	Minimum_P/day_ratio_greens	cPDGrnMn	0	0	0	0	0	1	PARM		
360	0	0	0	0	_cPDGrenMax_	_gP_*_gDW_^-1	0	0	0.015	0.015	0.015	0.015	TRUE	TRUE	TRUE	Parameter	Green_algae	-1	Max_P/day_ratio_greens	cPDGrnMx	0	0	0	0	0	1	PARM		
361	0	0	0	0	_cVNUptMaxGren_	_gN_*_gDW_^-1*_d_^-1	0	0	0.07	0.07	0.07	0.07	TRUE	TRUE	TRUE	Parameter	Green_algae	-1	Maximum_N_uptake_capacity_of_greens	cVNMxren	0	0	0	0	0	1	PARM		
362	0	0	0	0	_cAffNUptGren_	_m_^3*_gDW_^-1*_d_^-1	0	0	0.2	0.2	0.2	0.2	TRUE	TRUE	TRUE	Parameter	Green_algae	-1	Initial_N_uptake_affinity_greens	cAfNUren	0	0	0	0	0	1	PARM		
363	0	0	0	0	_cNDGrenMin_	_gN_*_gDW_^-1	0	0	0.02	0.02	0.02	0.02	TRUE	TRUE	TRUE	Parameter	Green_algae	-1	Minimum_N/day_ratio_greens	cNDGrnMn	0	0	0	0	0	1	PARM		
364	0	0	0	0	_cNDGrenMax_	_gN_*_gDW_^-1	0	0	0.1	0.1	0.1	0.1	TRUE	TRUE	TRUE	Parameter	Green_algae	-1	Max_N/day_ratio_greens	cNDGrnMx	0	0	0	0	0	1	PARM		
365	0	0	0	0	_hSiAssGren_	_gSi_*_m_^-3	0	0	0	0	0	0	TRUE	TRUE	TRUE	Parameter	Green_algae	-1	Half-sat_Si_conc_for_growth_of_green_algae_=_0	hSissren	0	0	0	0	0	1	PARM		
366	0	0	0	0	_cMuMaxBlue_	_d_^-1	0	0	0.6	0.6	0.6	0.6	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	Maximum_growth_rate_Bluegreens	cMuMxlue	0	0	0	0	0	1	PARM		
367	0	0	0	0	_cTmOptBlue_	_oC_	0	0	25	25	25	25	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	Optimum_temp_blue-greens	cTmptlue	0	0	0	0	0	1	PARM		
368	0	0	0	0	_cSigTmBlue_	_oC_	0	0	12	12	12	12	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	Temperature_constant_blue-greens(sigma_in_Gaussian_curve)	cSiTmlue	0	0	0	0	0	1	PARM		
369	0	0	0	0	_cExtSpBlue_	_m_^2*_gDW_^-1	0	0	0.35	0.35	0.35	0.35	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	Specific_extinction_Bluegreens	cExSplue	0	0	0	0	0	1	PARM		
370	0	0	0	0	_UseSteeleBlue_	0	0	0	1	1	1	1	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	Flag_1_=_use_Steele_function0_=_use_Lehman_function	Useeelue	0	0	0	0	0	1	PARM		
371	0	0	0	0	_cLOptRefBlue_	_J_*_s_^-1*_m_^-2	0	0	13.6	13.6	13.6	13.6	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	Optimum_PAR_for_blue-greens_at_20_oC(Steele_function)	cLORelue	0	0	0	0	0	1	PARM		
372	0	0	0	0	_hLRefBlue_	_J_*_s_^-1*_m_^-2	0	0	1000	1000	1000	1000	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	Half-sat_PAR_at_20_oC(Lehmann_function)_Fake_value	hLReflue	0	0	0	0	0	1	PARM		
373	0	0	0	0	_cChDBlueMin_	_gChl_*_gDW_^-1	0	0	0.005	0.005	0.005	0.005	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	Min_chlorophyll/C_ratio_Bluegreens	cChBleMn	0	0	0	0	0	1	PARM		
374	0	0	0	0	_cChDBlueMax_	_gChl_*_gDW_^-1	0	0	0.015	0.015	0.015	0.015	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	Max_chlorophyll/C_ratio_Bluegreens	cChBleMx	0	0	0	0	0	1	PARM		
375	0	0	0	0	_cCyDBlueMin_	_gChl_*_gDW_^-1	0	0	0.004	0.004	0.004	0.004	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	Min_c-phycocyanin/C_ratio_Bluegreens	cCyBleMn	0	0	0	0	0	1	PARM		
376	0	0	0	0	_cCyDBlueMax_	_gChl_*_gDW_^-1	0	0	0.06	0.06	0.06	0.06	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	Max_c-phycocyanin/C_ratio_Bluegreens	cCyBleMx	0	0	0	0	0	1	PARM		
377	0	0	0	0	_kDRespBlue_	_d_^-1	0	0	0.03	0.03	0.03	0.03	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	Maintenance_respiration_constant_blue-greens(=_005_*_MuMax)	kDRsplue	0	0	0	0	0	1	PARM		
378	0	0	0	0	_kLossBlue_	_d_^-1	0	0	0.03	0.03	0.03	0.03	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	Grazing_loss_rate_for_Blue-greens	kLosslue	0	0	0	0	0	1	PARM		
379	0	0	0	0	_kMortBlueW_	_d_^-1	0	0	0.01	0.01	0.01	0.01	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	Mortality_constant_of_blue-greens_in_water	kMBlueW	0	0	0	0	0	1	PARM		
380	0	0	0	0	_kMortBlueS_	_d_^-1	0	0	0.2	0.2	0.2	0.2	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	Mortality_constant_Bluegreens	kMBlueS	0	0	0	0	0	1	PARM		
381	0	0	0	0	_cNfixMaxBlue_	_ugN_*_mgChl_^-1*_d_^-1	0	0	60	60	60	60	TRUE	TRUE	TRUE	Parameter	Nitrogen_fixation	-1	Nitrogen_fixation_rate_at_light_saturation_of_Blue_greens	cNfxMxBl	0	0	0	0	0	1	PARM		
382	0	0	0	0	_cNfixDarkBlue_	_ugN_*_mgChl_^-1*_d_^-1	0	0	9.5	9.5	9.5	9.5	TRUE	TRUE	TRUE	Parameter	Nitrogen_fixation	-1	Nitrogen_fixation_rate_in_the_dark_of_Blue_greens	cNfxDkBl	0	0	0	0	0	1	PARM		
383	0	0	0	0	_cAlphNfix_	(_J_*_m_^-2*_s_^-1)^-1	0	0	0.036	0.036	0.036	0.036	TRUE	TRUE	TRUE	Parameter	Nitrogen_fixation	-1	Slope_of_nitrogen_fixation_and_light_curve	cAlphNfx	0	0	0	0	0	1	PARM		
384	0	0	0	0	_cDepthSurf_	_m_	0	0	0.01	0.01	0.01	0.01	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	Assumed_depth_of_surface_layer	cDeSurf	0	0	0	0	0	0	PARM		
385	0	0	0	0	_cDBlueSurfMin_	_gDW_*_m_^-2	0	0	0.00001	0.00001	0.00001	0.00001	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	Minimum_biomass_of_BlueGreens_in_surface	cDBlSMi	0	0	0	0	0	0	PARM		
386	0	0	0	0	_cStepPow_	0	0	0	20	20	20	20	TRUE	TRUE	TRUE	Parameter	Floating	-1	Power_constant_for_step_function	cStepPow	0	0	0	0	0	0	PARM		
387	0	0	0	0	_cChlaThrBlue_	_mgChl_*_m_^-3	0	0	10	10	10	10	TRUE	TRUE	TRUE	Parameter	Floating	-1	Floating_velocity_Blue-greens	cChlThr	0	0	0	0	0	0	PARM		
388	0	0	0	0	_cVWindThrBlue_	_m_*_s_^-1	0	0	3	3	3	3	TRUE	TRUE	TRUE	Parameter	Floating	-1	Wind_threshold_velocity_Blue-greens	cVWinThr	0	0	0	0	0	0	PARM		
389	0	0	0	0	_cTmThrBlue_	_oC_	0	0	15	15	15	15	TRUE	TRUE	TRUE	Parameter	Floating	-1	Dormancy_temperature_Blue-greens	cTmThr	0	0	0	0	0	0	PARM		
390	0	0	0	0	_cVFloMaxBlueW_	_m_*_d_^-1	0	0	10	10	10	10	TRUE	TRUE	TRUE	Parameter	Floating	-1	Maximum_floating_velocity_Blue-greens	cVFloMBl	0	0	0	0	0	0	PARM		
391	0	0	0	0	_cVSetBlue_	_m_*_d_^-1	0	0	0.06	0.06	0.06	0.06	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	Sedimentation_velocity_Blue-greens	cVSetBl	0	0	0	0	0	1	PARM		
392	0	0	0	0	_cVPUptMaxBlue_	_gP_*_gDW_^-1*_d_^-1	0	0	0.04	0.04	0.04	0.04	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	Maximum_P_uptake_capacity_of_Bluegreens	cVPUpMBl	0	0	0	0	0	1	PARM		
393	0	0	0	0	_cAffPUptBlue_	_m_^3*_gDW_^-1*_d_^-1	0	0	0.8	0.8	0.8	0.8	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	Initial_P_uptake_affinity_Bluegreens	cAfPUpBl	0	0	0	0	0	1	PARM		
394	0	0	0	0	_cPDBlueMin_	_gP_*_gDW_^-1	0	0	0.0025	0.0025	0.0025	0.0025	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	Minimum_P/day_ratio_Bluegreens	cPDBlMin	0	0	0	0	0	1	PARM		
395	0	0	0	0	_cPDBlueMax_	_gP_*_gDW_^-1	0	0	0.025	0.025	0.025	0.025	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	Max_P/day_ratio_blue-greens	cPDBlMax	0	0	0	0	0	1	PARM		
396	0	0	0	0	_cVNUptMaxBlue_	_gN_*_gDW_^-1*_d_^-1	0	0	0.07	0.07	0.07	0.07	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	Maximum_N_uptake_capacity_of_Bluegreens	cVNUpMBl	0	0	0	0	0	1	PARM		
397	0	0	0	0	_cAffNUptBlue_	_m_^3*_gDW_^-1*_d_^-1	0	0	0.2	0.2	0.2	0.2	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	Initial_N_uptake_affinity_Bluegreens	cAfNUpBl	0	0	0	0	0	1	PARM		
398	0	0	0	0	_cNDBlueMin_	_gN_*_gDW_^-1	0	0	0.03	0.03	0.03	0.03	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	Minimum_N/day_ratio_Bluegreens	cNDBlMi	0	0	0	0	0	1	PARM		
399	0	0	0	0	_cNDBlueMax_	_gN_*_gDW_^-1	0	0	0.15	0.15	0.15	0.15	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	Max_N/DW_ratio_blue-greens	cNDBlMa	0	0	0	0	0	1	PARM		
400	0	0	0	0	_fFiJvMortHyp_	0	0	0	0	0	0	0	TRUE	TRUE	TRUE	Parameter	FiJv	-1	Fraction_of_mortality_FiJv_to_hypolimnion	fFiJvMH	0	0	0	0	0	1	PARM		
401	0	0	0	0	_fFiJvEgesHyp_	0	0	0	0.1	0.1	0.1	0.1	TRUE	TRUE	TRUE	Parameter	FiJv	-1	Fraction_of_egested_FiJv_to_hypolimnion	fFiJVesH	0	0	0	0	0	1	PARM		
402	0	0	0	0	_fFiJvExcrHyp_	0	0	0	0.1	0.1	0.1	0.1	TRUE	TRUE	TRUE	Parameter	FiJv	-1	Fraction_of_excreted_FiJv_to_hypolimnion	fFivEcrH	0	0	0	0	0	1	PARM		
403	0	0	0	0	_fFiAdMortHyp_	0	0	0	0	0	0	0	TRUE	TRUE	TRUE	Parameter	FiAd	-1	Fraction_of_mortality_FiAd_to_hypolimnion	fFiAdMH	0	0	0	0	0	1	PARM		
404	0	0	0	0	_fFiAdEgesHyp_	0	0	0	0.9	0.9	0.9	0.9	TRUE	TRUE	TRUE	Parameter	FiAd	-1	Fraction_of_egested_FiAd_to_hypolimnion	fFidEesH	0	0	0	0	0	1	PARM		
405	0	0	0	0	_fFiAdExcrHyp_	0	0	0	0.9	0.9	0.9	0.9	TRUE	TRUE	TRUE	Parameter	FiAd	-1	Fraction_of_excreted_FiAd_to_hypolimnion	fFidEcrH	0	0	0	0	0	1	PARM		
406	0	0	0	0	_fPiscMortHyp_	0	0	0	0	0	0	0	TRUE	TRUE	TRUE	Parameter	Pisc	-1	Fraction_of_mortality_Pisc_to_hypolimnion	fPiscMH	0	0	0	0	0	1	PARM		
407	0	0	0	0	_fPiscEgesHyp_	0	0	0	0.5	0.5	0.5	0.5	TRUE	TRUE	TRUE	Parameter	Pisc	-1	Fraction_of_egested_Pisc_to_hypolimnion	fPicEesH	0	0	0	0	0	1	PARM		
408	0	0	0	0	_fPiscExcrHyp_	0	0	0	0.5	0.5	0.5	0.5	TRUE	TRUE	TRUE	Parameter	Pisc	-1	Fraction_of_excreted_Pisc_to_hypolimnion	fPicEcrH	0	0	0	0	0	1	PARM		
409	0	0	0	0	_hSiAssBlue_	_gSi_*_m_^-3	0	0	0	0	0	0	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	Half-sat_Si_conc_for_growth_of_blue-greens_=_0	hSisslue	0	0	0	0	0	1	PARM		
410	0	0	0	0	_cDBentIn_	_gDW_*_m_^-2	0	0	0.01	0.01	0.01	0.01	TRUE	TRUE	TRUE	Parameter	Zoobenthos	-1	External_zoobenthos_density	cDBentIn	0	0	0	0	0	1	PARM		
411	0	0	0	0	_kMigrBent_	_d_^-1	0	0	0.001	0.001	0.001	0.001	TRUE	TRUE	TRUE	Parameter	Zoobenthos	-1	Zoobenthos_migration_rate	kMigrent	0	0	0	0	0	1	PARM		
412	0	0	0	0	_kMigrFish_	_d_^-1	0	0	0.001	0.001	0.001	0.001	TRUE	TRUE	TRUE	Parameter	Fish	-1	Fish_migration_rate	kMigrish	0	0	0	0	0	1	PARM		
413	0	0	0	0	_cDFiJvIn_	_gDW_*_m_^-2	0	0	0.005	0.005	0.005	0.005	TRUE	TRUE	TRUE	Parameter	Fish	-1	External_fish_density	cDFiJvIn	0	0	0	0	0	1	PARM		
414	0	0	0	0	_cDFiAdIn_	_gDW_*_m_^-2	0	0	0.005	0.005	0.005	0.005	TRUE	TRUE	TRUE	Parameter	Fish	-1	External_fish_density	cDFiAdIn	0	0	0	0	0	1	PARM		
415	0	0	0	0	_kHarvFishWin_	_d_^-1	0	0	0	0	0	0	TRUE	TRUE	TRUE	Parameter	Fish	-1	Fish_harvesting_fraction_in_winter	kHaFiWin	0	0	0	0	0	1	PARM		
416	0	0	0	0	_kHarvFishSum_	_d_^-1	0	0	0	0	0	0	TRUE	TRUE	TRUE	Parameter	Fish	-1	Fish_harvesting_fraction_in_summer	kHaFiSum	0	0	0	0	0	1	PARM		
417	0	0	0	0	_cDPiscIn_	_gDW_*_m_^-2	0	0	0.001	0.001	0.001	0.001	TRUE	TRUE	TRUE	Parameter	Fish	-1	External_Pi_sc_density	cDPiscIn	0	0	0	0	0	1	PARM		
418	0	0	0	0	_kMigrPisc_	_d_^-1	0	0	0.001	0.001	0.001	0.001	TRUE	TRUE	TRUE	Parameter	Fish	-1	_Pi_sc_migration_rate	kMigrisc	0	0	0	0	0	1	PARM		
419	0	0	0	0	_kHarvPiscWin_	_d_^-1	0	0	0	0	0	0	TRUE	TRUE	TRUE	Parameter	Fish	-1	_Pi_sc_harvesting_fraction_in_winter	kHaPiWin	0	0	0	0	0	1	PARM		
420	0	0	0	0	_kHarvPiscSum_	_d_^-1	0	0	0	0	0	0	TRUE	TRUE	TRUE	Parameter	Fish	-1	_Pi_sc_harvesting_fraction_in_summer	kHaPiSum	0	0	0	0	0	1	PARM		
421	0	0	0	0	_cFiltMax_	_m_^3*_gDW_^-1*_d_^-1	3	6	4.5	4.5	4.5	4.5	TRUE	TRUE	TRUE	Parameter	Zooplankton	-1	Maximum_filtering_rate(when_DOMW=0)	kHarvFS	0	0	0	0	0	1	PARM		
422	0	0	0	0	_hFilt_	_gDW_*_m_^-3	0	0	1	1	1	1	TRUE	TRUE	TRUE	Parameter	Zooplankton	-1	Half-sat_food_conc_for_filtering	hFilt	0	0	0	0	0	1	PARM		
423	0	0	0	0	_cDCarrZoo_	_gDW_*_m_^-3	0	0	25	25	25	25	TRUE	TRUE	TRUE	Parameter	Zooplankton	-1	Carrying_capacity_of_zooplankton	cDCarZoo	0	0	0	0	0	1	PARM		
424	0	0	0	0	_cPrefDiat_	0	0	0	0.75	0.75	0.75	0.75	TRUE	TRUE	TRUE	Parameter	Zooplankton	-1	Selection_factor_for_Diatoms	cPrefDi	0	0	0	0	0	1	PARM		
425	0	0	0	0	_cPrefGren_	0	0	0	0.75	0.75	0.75	0.75	TRUE	TRUE	TRUE	Parameter	Zooplankton	-1	Selection_factor_for_Greens	cPrefGr	0	0	0	0	0	1	PARM		
426	0	0	0	0	_cPrefBlue_	0	0	0	0.125	0.125	0.125	0.125	TRUE	TRUE	TRUE	Parameter	Zooplankton	-1	Selection_factor_for_Bluegreens_Cal	cPrefBl	0	0	0	0	0	1	PARM		
427	0	0	0	0	_cPrefDet_	0	0	0	0.25	0.25	0.25	0.25	TRUE	TRUE	TRUE	Parameter	Zooplankton	-1	Selection_factor_for_detritus	cPrefDe	0	0	0	0	0	1	PARM		
428	0	0	0	0	_cPrefBlueSurf_	0	0	0	0.125	0.125	0.125	0.125	TRUE	TRUE	TRUE	Parameter	Zooplankton	-1	Selection_factor_for_Bluegreens_on_surface_Cal	cPrefBlS	0	0	0	0	0	1	PARM		
429	0	0	0	0	_fDAssZoo_	0	0	0	0.35	0.35	0.35	0.35	TRUE	TRUE	TRUE	Parameter	Zooplankton	-1	DW-assimilation_efficiency_of_herb_zooplankton	fDAssZoo	0	0	0	0	0	1	PARM		
430	0	0	0	0	_fDissEgesZoo_	0	0	0	0.25	0.25	0.25	0.25	TRUE	TRUE	TRUE	Parameter	Zooplankton	-1	Soluble_nutrient_fraction_of_by_herb_zoopl_egested_food	fDiEgZoo	0	0	0	0	0	1	PARM		
431	0	0	0	0	_kDRespZoo_	_d_^-1	0	0	0.15	0.15	0.15	0.15	TRUE	TRUE	TRUE	Parameter	Zooplankton	-1	Maintenance_respiration_constant_herb_zooplankton	kDResZoo	0	0	0	0	0	1	PARM		
432	0	0	0	0	_kMortZoo_	_d_^-1	0	0	0.04	0.04	0.04	0.04	TRUE	TRUE	TRUE	Parameter	Zooplankton	-1	Mortality_constant_herb_zooplankton	kMZoo	0	0	0	0	0	1	PARM		
433	0	0	0	0	_fDissMortZoo_	0	0	0	0.1	0.1	0.1	0.1	TRUE	TRUE	TRUE	Parameter	Zooplankton	-1	Soluble_nutrient_fraction_of_died_zooplankton	fDissZoo	0	0	0	0	0	1	PARM		
434	0	0	0	0	_cTmOptZoo_	_oC_	0	0	25	25	25	25	TRUE	TRUE	TRUE	Parameter	Zooplankton	-1	Optimum_temp_zooplankton	cTmOpZoo	0	0	0	0	0	1	PARM		
435	0	0	0	0	_cSigTmZoo_	_oC_	0	0	13	13	13	13	TRUE	TRUE	TRUE	Parameter	Zooplankton	-1	Temperature_constant_zooplankton(sigma_in_Gaussian_curve)	cSigTZoo	0	0	0	0	0	1	PARM		
436	0	0	0	0	_cDCarrBent_	_gDW_*_m_^-2	0	0	20	20	20	20	TRUE	TRUE	TRUE	Parameter	Zoobenthos	-1	Carrying_capacity_of_zoobenthos	cDCrrent	0	0	0	0	0	1	PARM		
437	0	0	0	0	_kDAssBent_	_d_^-1	0	0	0.1	0.1	0.1	0.1	TRUE	TRUE	TRUE	Parameter	Zoobenthos	-1	Maximum_assimilation_rate	kDAssent	0	0	0	0	0	1	PARM		
438	0	0	0	0	_hDFoodBent_	_gDW_*_m_^-2	0	0	200	200	200	200	TRUE	TRUE	TRUE	Parameter	Zoobenthos	-1	Half-saturating_food_for_zoobenthos	hDFodent	0	0	0	0	0	1	PARM		
439	0	0	0	0	_fDAssBent_	0	0	0	0.3	0.3	0.3	0.3	TRUE	TRUE	TRUE	Parameter	Zoobenthos	-1	C_ass_efficiency_of_zoobenthos	fDAssent	0	0	0	0	0	1	PARM		
440	0	0	0	0	_fDissEgesBent_	0	0	0	0.25	0.25	0.25	0.25	TRUE	TRUE	TRUE	Parameter	Zoobenthos	-1	Soluble_nutrient_fraction_of_by_zoobenthos_egested_food	fDiEgent	0	0	0	0	0	1	PARM		
441	0	0	0	0	_kDRespBent_	_d_^-1	0	0	0.005	0.005	0.005	0.005	TRUE	TRUE	TRUE	Parameter	Zoobenthos	-1	Maint_respiration_constant_of_zoobenthos	kDRspent	0	0	0	0	0	1	PARM		
442	0	0	0	0	_kMortBent_	_d_^-1	0	0	0.005	0.005	0.005	0.005	TRUE	TRUE	TRUE	Parameter	Zoobenthos	-1	Mortality_constant_of_zoobenthos	kMBent	0	0	0	0	0	1	PARM		
443	0	0	0	0	_fDissMortBent_	0	0	0	0.1	0.1	0.1	0.1	TRUE	TRUE	TRUE	Parameter	Zoobenthos	-1	Soluble_P_fraction_of_died_zoobenthos_P	fDisMent	0	0	0	0	0	1	PARM		
444	0	0	0	0	_cTmOptBent_	_oC_	0	0	25	25	25	25	TRUE	TRUE	TRUE	Parameter	Zoobenthos	-1	Optimum_temp_of_zoobenthos	cTmptent	0	0	0	0	0	1	PARM		
445	0	0	0	0	_cSigTmBent_	_oC_	0	0	16	16	16	16	TRUE	TRUE	TRUE	Parameter	Zoobenthos	-1	Temperature_constant_of_zoobenthos(sigma_in_Gaussian_curve)	cSiTment	0	0	0	0	0	1	PARM		
446	0	0	0	0	_fDBone_	0	0	0	0.35	0.35	0.35	0.35	TRUE	TRUE	TRUE	Parameter	Fish	-1	Fraction_of_fish_C_fixed_in_bones_and_scales	fDBone	0	0	0	0	0	1	PARM		
447	0	0	0	0	_fPBone_	0	0	0	0.5	0.5	0.5	0.5	TRUE	TRUE	TRUE	Parameter	Fish	-1	Fraction_of_fish_P_fixed_in_bones_and_scales	fPBone	0	0	0	0	0	1	PARM		
448	0	0	0	0	_cDCarrFish_	_gDW_*_m_^-2	0	0	23	23	23	23	TRUE	TRUE	TRUE	Parameter	Fish	-1	Carrying_capacity_of_fish(=_100_gFW/m2Grimm_1983)	cDCrrish	0	0	0	0	0	1	PARM		
449	0	0	0	0	_fDissEgesFish_	0	0	0	0.25	0.25	0.25	0.25	TRUE	TRUE	TRUE	Parameter	Fish	-1	Soluble_nutrient_fraction_of_by_fish_egested_food	fDiEgish	0	0	0	0	0	1	PARM		
450	0	0	0	0	_fDissMortFish_	0	0	0	0.1	0.1	0.1	0.1	TRUE	TRUE	TRUE	Parameter	Fish	-1	Soluble_nutrient_fraction_of_died_fish(excl_bones_and_scales	fDisMish	0	0	0	0	0	1	PARM		
451	0	0	0	0	_cTmOptFish_	_oC_	0	0	25	25	25	25	TRUE	TRUE	TRUE	Parameter	Fish	-1	Optimum_temp_of_fish	cTmptish	0	0	0	0	0	1	PARM		
452	0	0	0	0	_cSigTmFish_	_oC_	0	0	10	10	10	10	TRUE	TRUE	TRUE	Parameter	Fish	-1	Temperature_constant_of_fish(sigma_in_Gaussian_curve)	cSiTmish	0	0	0	0	0	1	PARM		
453	0	0	0	0	_cDayReprFish_	0	0	0	120	120	120	120	TRUE	TRUE	TRUE	Parameter	Fish	-1	Reproduction_date_of_fish_=_1_May	cDaepish	0	0	0	0	0	1	PARM		
454	0	0	0	0	_fReprFish_	0	0	0	0.02	0.02	0.02	0.02	TRUE	TRUE	TRUE	Parameter	Fish	-1	Yearly_reproduction_fraction_of_adult_fish	fReprish	0	0	0	0	0	1	PARM		
455	0	0	0	0	_fAgeFish_	0	0	0	0.5	0.5	0.5	0.5	TRUE	TRUE	TRUE	Parameter	Fish	-1	Yearly_ageing_fraction_of_young_fish	fAgeFish	0	0	0	0	0	1	PARM		
456	0	0	0	0	_cRelVegFish_	0	0	0	0.009	0.009	0.009	0.009	TRUE	TRUE	TRUE	Parameter	Fish	-1	Decrease_of_fish_feeding_per_%_vegetation_cover(max_001)	cRelVish	0	0	0	0	0	1	PARM		
457	0	0	0	0	_kDAssFiJv_	_d_^-1	0	0	0.12	0.12	0.12	0.12	TRUE	TRUE	TRUE	Parameter	Fish	-1	Maximum_assimilation_rate_of_young_fish	kDAssiJv	0	0	0	0	0	1	PARM		
